adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 50457, 'name': 'Sex and the City Collection', 'poster_path': '/o3e5Im6iL5tksRBsIS8TnxQK0uv.jpg', 'backdrop_path': '/uM6lHfySQ5sQEuUyMxKdtxsp3CQ.jpg'}",100000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.sexandthecitymovie.com/,37786,tt1261945,en,Sex and the City 2,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",7.255991,/pU8sKmxS5NorwjQc4OzW0zsoggA.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26-05-2010,288347692,146,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",Released,Carrie on.,Sex and the City 2,FALSE,5.5,434
FALSE,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",200000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://disney.go.com/toystory/,10193,tt0435761,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,/mMltbSxwEdNE4Cv8QYLpzkHWTDo.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16-06-2010,1066969703,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,No toy gets left behind.,Toy Story 3,FALSE,7.6,4710
FALSE,"{'id': 2150, 'name': 'Shrek Collection', 'poster_path': '/56gaQEeucYNyDZyfbwLs7nXPSKU.jpg', 'backdrop_path': '/gMWrKQjoTIpYjhc8SxZF20EDIES.jpg'}",165000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.shrekforeverafter.com/,10192,tt0892791,en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",11.803808,/enqVwbUu6OX5LHq0fuk7sLT35zy.jpg,"[{'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16-05-2010,752600867,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It ain't Ogre... Til it's Ogre,Shrek Forever After,FALSE,6,2021
FALSE,"{'id': 123218, 'name': 'Troll Collection', 'poster_path': '/pyJAsz6hbAzkx5Kw9CvI8jRkOmw.jpg', 'backdrop_path': None}",0,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",http://bestworstmovie.com,40819,tt1144539,en,Best Worst Movie,"A look at the making of the film Troll 2 (1990) and its journey from being crowned the ""worst film of all time"" to a cherished cult classic.",0.98166,/cScYcSVryWAaw9LlmGpBmpuEj9t.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",01-01-2009,0,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The Story Behind The Worst Movie Ever Made - Troll 2,Best Worst Movie,FALSE,7.4,49
FALSE,"{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}",68000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://eclipsethemovie.com,24021,tt1325004,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",34.047399,/fBXJGA6WNran1RL4CPKisaPI6UY.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Maverick Films', 'id': 4000}, {'name': 'Imprint Entertainment', 'id': 5218}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Temple Hill Entertainment', 'id': 12292}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",23-06-2010,698491347,124,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It all begins ... With a choice.,The Twilight Saga: Eclipse,FALSE,5.9,2382
FALSE,"{'id': 86066, 'name': 'Despicable Me Collection', 'poster_path': '/xIXhIlZDRmSSfNbpN7kBCm5hg39.jpg', 'backdrop_path': '/15IZl405E664QDVxpFJBl7TtLmw.jpg'}",69000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.despicable.me/,20352,tt1323594,en,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",22.274502,/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",08-07-2010,543513985,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Superbad. Superdad.,Despicable Me,FALSE,7.1,6595
FALSE,"{'id': 180546, 'name': 'Grown Ups Collection', 'poster_path': '/8m9PIgdP6Nj18P3thsyI70qs76s.jpg', 'backdrop_path': '/jKtFxygwI6qNoyR7LhPczWCbvTh.jpg'}",80000000,"[{'id': 35, 'name': 'Comedy'}]",http://www.grownups-movie.com/,38365,tt1375670,en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",23.981251,/t6Yj2UlqsrHHK6kJO1FWepR6mEd.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24-06-2010,271430189,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Boys will be boys. . . some longer than others.,Grown Ups,FALSE,6,1746
FALSE,"{'id': 35792, 'name': 'Nanny McPhee Collection', 'poster_path': '/iM75l6CCjaMOLUAIyAEfv6ISyQJ.jpg', 'backdrop_path': '/zxj5yar9KeGiCfZu57GfalPsBbL.jpg'}",35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://www.nannymcphee.co.uk/,35019,tt1415283,en,Nanny McPhee and the Big Bang,"Nanny McPhee appears at the door of a harried young mother, Mrs. Isabel Green, who is trying to run the family farm while her husband is away at war. But once she’s arrived, Nanny McPhee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. Relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, Nanny uses her magic to teach her mischievous charges five new lessons.",8.983275,/yBNytVM6U3godvMcwcOQWOvL0f.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Three Strange Angels', 'id': 1973}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",26-03-2010,93246388,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You'll Believe That Pigs Can Fly!,Nanny McPhee and the Big Bang,FALSE,6,450
FALSE,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/iXhYIEUNoYXeq3XiNasMAcThHMU.jpg', 'backdrop_path': '/1oCPXe4e0VHZTJX4nLkvxzayXK9.jpg'}",12902809,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",http://www.ipman2-movie.com/,37472,tt1386932,cn,葉問2: 宗師傳奇,"Having defeated the best fighters of the Imperial Japanese army in occupied Shanghai, Ip Man and his family settle in post-war Hong Kong.Struggling to make a living, Master Ip opens a kung fu school to bring his celebrated art of Wing Chun to the troubled youth of Hong Kong. His growing reputation soon brings challenges from powerful enemies, including pre-eminent Hung Gar master, Hung Quan. However, when corrupt colonial officials stage a life-or-death contest with formidable British boxer, Twister, to humiliate the Chinese people, the masters quickly forget their differences. Soon, the eyes of the nation are on the one man capable of securing a victory-Grandmaster Ip Man!",1.9602,/9mu13RSsvyDdlyD8TyjuQVrT0gM.jpg,"[{'name': 'Mandarin Films Distribution Co.', 'id': 4054}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",21-04-2010,36000000,109,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Behind every great martial artist lies a teacher.,Ip Man 2,FALSE,7.2,684
FALSE,"{'id': 126125, 'name': 'The Expendables Collection', 'poster_path': '/ptF9rVkzoXVO1bnglLISgnJ7Ccr.jpg', 'backdrop_path': '/lA7oDSt6LkyDqtbFGbyuG0afmTI.jpg'}",80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",http://expendablesthemovie.com/,27578,tt1320253,en,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",14.75562,/y2qJoYxOhzyidsA60Mqn29H38Lk.jpg,"[{'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",03-08-2010,274470394,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Choose Your Weapon.,The Expendables,FALSE,6,2977
FALSE,"{'id': 104830, 'name': 'Piranha 3D Collection', 'poster_path': '/saX8LYerNYcbsEfjoq2s6jLUjJS.jpg', 'backdrop_path': '/aJ8YLbUYegsDrObrmfeoyZyR5yx.jpg'}",24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",http://www.piranha-3d.com,43593,tt0464154,en,Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",8.212132,/q112cRpvz05fg8T2nXMhbH8yPPP.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Chako Film Company', 'id': 7332}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Intellectual Properties Worldwide', 'id': 18524}, {'name': 'Aja / Levasseur Productions', 'id': 22596}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-08-2010,83188165,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's something in the water.,Piranha 3D,FALSE,5.3,599
FALSE,"{'id': 177675, 'name': 'The Last Exorcism Collection', 'poster_path': '/qHW7u9UxFLbKypwkvkE6rpBftn7.jpg', 'backdrop_path': '/jCXId2VCkC4NMfQwSzzWOS6Uld1.jpg'}",1800000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://thelastexorcism.com/,38358,tt1320244,en,The Last Exorcism,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",6.397109,/eOo9tgGjxdsQEgqc6g7E1NL8460.jpg,"[{'name': 'Strike Entertainment', 'id': 655}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Arcade Pictures', 'id': 11112}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",27-08-2010,67738090,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Believe In Him.,The Last Exorcism,FALSE,5.6,330
FALSE,"{'id': 225543, 'name': 'Gasland Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 99, 'name': 'Documentary'}]",http://gaslandthemovie.com/,40663,tt1558250,en,Gasland,"It is happening all across America-rural landowners wake up one day to find a lucrative offer from an energy company wanting to lease their property. Reason? The company hopes to tap into a reservoir dubbed the ""Saudi Arabia of natural gas."" Halliburton developed a way to get the gas out of the ground-a hydraulic drilling process called ""fracking""-and suddenly America finds itself on the precipice of becoming an energy superpower.",4.334953,/odd7cqh1wDgvGuNroHKFKXEBCWF.jpg,"[{'name': 'HBO Documentary Films', 'id': 17980}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24-01-2010,0,107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Can you light your water on fire?,Gasland,FALSE,7.4,52
FALSE,"{'id': 210006, 'name': 'Machete Collection', 'poster_path': '/7kN9MY7htPG0sI598VJK2pB6zEs.jpg', 'backdrop_path': '/vURYjEnOd8if3juhZh6HRcTJs7T.jpg'}",20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",http://www.vivamachete.com/,23631,tt0985694,en,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",7.120403,/3RCX4EzTrpO6wNz536EQPhYM2Fk.jpg,"[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Troublemaker Studios', 'id': 10807}, {'name': 'Overnight Films', 'id': 10808}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",01-09-2010,31327899,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,He was given an offer he couldn't refuse...,Machete,FALSE,6.3,1171
FALSE,"{'id': 86092, 'name': 'Step Up Collection', 'poster_path': '/f4KxUp5IL5sgoDzFUL9GoUfy01C.jpg', 'backdrop_path': '/3jr0rQcsWyfqBlmzE0h0igjJohS.jpg'}",30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://stepupmovie.com/,41233,tt1193631,en,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",9.111782,/q8Pm7UpAqDdxo1Xnt29EHHAl2u2.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",04-08-2010,159291809,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Worlds. One Dream.,Step Up 3D,FALSE,6.6,595
FALSE,"{'id': 278920, 'name': 'Vampires Suck Collection', 'poster_path': '/5lFDNBMJd7Yz6nXWETI8PFVqJXe.jpg', 'backdrop_path': '/rlDK7GYKJP9p1TAj7dIBOuJ7ehO.jpg'}",20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",http://www.dancingwerewolves.com/,40264,tt1666186,en,Vampires Suck,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",8.129407,/ug9h5BJ5XX9bp1nJI6Ji07QC3sx.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Road Rebel', 'id': 2648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18-08-2010,80547866,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Some sagas just won't die.,Vampires Suck,FALSE,4.2,326
FALSE,"{'id': 17255, 'name': 'Resident Evil Collection', 'poster_path': '/bqnMPsZr9vhjJIwLxc3XzHkYORM.jpg', 'backdrop_path': '/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg'}",60000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.sonypictures.com/movies/residentevilafterlife/site/,35791,tt1220634,en,Resident Evil: Afterlife,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",0.452934,/wEgqGu01JtIyxXhYrr4hsgds1uZ.jpg,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Davis-Films', 'id': 342}, {'name': 'Constantin Film Produktion', 'id': 5755}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",09-09-2010,300228084,97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,She's back...And she's bringing a few of her friends.,Resident Evil: Afterlife,FALSE,5.8,1382
FALSE,"{'id': 290933, 'name': 'Superman / Batman (Animated) Collection', 'poster_path': '/tDe32hLCHxIcGNEwmuL3u9doCqX.jpg', 'backdrop_path': '/leoLyMvUq2qExFZMtI8XAHNWQ94.jpg'}",3500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",http://warnervideo.com/supermanbatmanapocalypse//,45162,tt1673430,en,Superman/Batman: Apocalypse,"Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.",5.860115,/wNtrbql45NqvomsYKr3uHXgFj2D.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Premiere', 'id': 4811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28-09-2010,0,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The end is near.,Superman/Batman: Apocalypse,FALSE,7,171
